machine_id,timestamp,variable,value
PUMP-1008,2026-04-24T00:00:00,load_pct,78.21
PUMP-1009,2026-04-24T00:00:00,vibration_mm_s,3.51
PUMP-1009,2026-04-24T00:00:00,temperature_c,64.58
PUMP-1009,2026-04-24T00:00:00,current_a,10.84
PUMP-1009,2026-04-24T00:00:00,pressure_bar,3.11
PUMP-1009,2026-04-24T00:00:00,load_pct,74.42
PUMP-1010,2026-04-24T00:00:00,vibration_mm_s,4.02
PUMP-1010,2026-04-24T00:00:00,temperature_c,65.31
PUMP-1010,2026-04-24T00:00:00,current_a,10.78
PUMP-1010,2026-04-24T00:00:00,pressure_bar,3.07
PUMP-1010,2026-04-24T00:00:00,load_pct,74.05
PUMP-1001,2026-04-24T06:00:00,vibration_mm_s,3.71
PUMP-1001,2026-04-24T06:00:00,temperature_c,69.73
PUMP-1001,2026-04-24T06:00:00,current_a,10.26
PUMP-1001,2026-04-24T06:00:00,pressure_bar,3.02
PUMP-1001,2026-04-24T06:00:00,load_pct,69.52
PUMP-1002,2026-04-24T06:00:00,vibration_mm_s,3.68
PUMP-1002,2026-04-24T06:00:00,temperature_c,64.36
PUMP-1002,2026-04-24T06:00:00,current_a,11.34
PUMP-1002,2026-04-24T06:00:00,pressure_bar,3.12
PUMP-1002,2026-04-24T06:00:00,load_pct,70.18
PUMP-1003,2026-04-24T06:00:00,vibration_mm_s,3.03
PUMP-1003,2026-04-24T06:00:00,temperature_c,68.71
PUMP-1003,2026-04-24T06:00:00,current_a,11.51
PUMP-1003,2026-04-24T06:00:00,pressure_bar,2.9
PUMP-1003,2026-04-24T06:00:00,load_pct,76.36
PUMP-1004,2026-04-24T06:00:00,vibration_mm_s,3.28
PUMP-1004,2026-04-24T06:00:00,temperature_c,64.36
PUMP-1004,2026-04-24T06:00:00,current_a,11
PUMP-1004,2026-04-24T06:00:00,pressure_bar,2.79
PUMP-1004,2026-04-24T06:00:00,load_pct,73.94
PUMP-1005,2026-04-24T06:00:00,vibration_mm_s,3.11
PUMP-1005,2026-04-24T06:00:00,temperature_c,65.82
PUMP-1005,2026-04-24T06:00:00,current_a,11.48
PUMP-1005,2026-04-24T06:00:00,pressure_bar,2.84
PUMP-1005,2026-04-24T06:00:00,load_pct,72.66
PUMP-1006,2026-04-24T06:00:00,vibration_mm_s,3.28
PUMP-1006,2026-04-24T06:00:00,temperature_c,69.17
PUMP-1006,2026-04-24T06:00:00,current_a,10.61
PUMP-1006,2026-04-24T06:00:00,pressure_bar,2.99
PUMP-1006,2026-04-24T06:00:00,load_pct,74.96
PUMP-1007,2026-04-24T06:00:00,vibration_mm_s,3.52
PUMP-1007,2026-04-24T06:00:00,temperature_c,69.3
PUMP-1007,2026-04-24T06:00:00,current_a,11.42
PUMP-1007,2026-04-24T06:00:00,pressure_bar,2.81
PUMP-1007,2026-04-24T06:00:00,load_pct,77.69
PUMP-1008,2026-04-24T06:00:00,vibration_mm_s,3.44
PUMP-1008,2026-04-24T06:00:00,temperature_c,69.08
PUMP-1008,2026-04-24T06:00:00,current_a,10.97
PUMP-1008,2026-04-24T06:00:00,pressure_bar,3.24
PUMP-1008,2026-04-24T06:00:00,load_pct,80.93
PUMP-1009,2026-04-24T06:00:00,vibration_mm_s,3.69
PUMP-1009,2026-04-24T06:00:00,temperature_c,65.6
PUMP-1009,2026-04-24T06:00:00,current_a,11.1
PUMP-1009,2026-04-24T06:00:00,pressure_bar,2.99
PUMP-1009,2026-04-24T06:00:00,load_pct,75.8
PUMP-1010,2026-04-24T06:00:00,vibration_mm_s,3.95
PUMP-1010,2026-04-24T06:00:00,temperature_c,65.48
PUMP-1010,2026-04-24T06:00:00,current_a,11.74
PUMP-1010,2026-04-24T06:00:00,pressure_bar,3.12
PUMP-1010,2026-04-24T06:00:00,load_pct,76.19
PUMP-1001,2026-04-24T12:00:00,vibration_mm_s,3.8
PUMP-1001,2026-04-24T12:00:00,temperature_c,72.04
PUMP-1001,2026-04-24T12:00:00,current_a,10.99
PUMP-1001,2026-04-24T12:00:00,pressure_bar,2.98
PUMP-1001,2026-04-24T12:00:00,load_pct,71.12
PUMP-1002,2026-04-24T12:00:00,vibration_mm_s,3.5
PUMP-1002,2026-04-24T12:00:00,temperature_c,65.28
PUMP-1002,2026-04-24T12:00:00,current_a,10.9
PUMP-1002,2026-04-24T12:00:00,pressure_bar,2.95
PUMP-1002,2026-04-24T12:00:00,load_pct,74.66
PUMP-1003,2026-04-24T12:00:00,vibration_mm_s,3.13
PUMP-1003,2026-04-24T12:00:00,temperature_c,69.48
PUMP-1003,2026-04-24T12:00:00,current_a,11.56
PUMP-1003,2026-04-24T12:00:00,pressure_bar,2.93
PUMP-1003,2026-04-24T12:00:00,load_pct,72.25
PUMP-1004,2026-04-24T12:00:00,vibration_mm_s,3.43
PUMP-1004,2026-04-24T12:00:00,temperature_c,65.93
PUMP-1004,2026-04-24T12:00:00,current_a,11.03
PUMP-1004,2026-04-24T12:00:00,pressure_bar,2.92
PUMP-1004,2026-04-24T12:00:00,load_pct,76.1
PUMP-1005,2026-04-24T12:00:00,vibration_mm_s,3.13
PUMP-1005,2026-04-24T12:00:00,temperature_c,67.78
PUMP-1005,2026-04-24T12:00:00,current_a,11.12
PUMP-1005,2026-04-24T12:00:00,pressure_bar,3.05
PUMP-1005,2026-04-24T12:00:00,load_pct,77.45
PUMP-1006,2026-04-24T12:00:00,vibration_mm_s,2.94
PUMP-1006,2026-04-24T12:00:00,temperature_c,68.54
PUMP-1006,2026-04-24T12:00:00,current_a,10.76
PUMP-1006,2026-04-24T12:00:00,pressure_bar,3.13
PUMP-1006,2026-04-24T12:00:00,load_pct,75.13
PUMP-1007,2026-04-24T12:00:00,vibration_mm_s,3.58
PUMP-1007,2026-04-24T12:00:00,temperature_c,68.9
PUMP-1007,2026-04-24T12:00:00,current_a,11.24
PUMP-1007,2026-04-24T12:00:00,pressure_bar,2.98
PUMP-1007,2026-04-24T12:00:00,load_pct,78.66
PUMP-1008,2026-04-24T12:00:00,vibration_mm_s,3.28
PUMP-1008,2026-04-24T12:00:00,temperature_c,68.5
PUMP-1008,2026-04-24T12:00:00,current_a,10.56
PUMP-1008,2026-04-24T12:00:00,pressure_bar,3.19
PUMP-1008,2026-04-24T12:00:00,load_pct,80.99
PUMP-1009,2026-04-24T12:00:00,vibration_mm_s,3.79
PUMP-1009,2026-04-24T12:00:00,temperature_c,66.16
PUMP-1009,2026-04-24T12:00:00,current_a,11.51
PUMP-1009,2026-04-24T12:00:00,pressure_bar,3.12
PUMP-1009,2026-04-24T12:00:00,load_pct,74.22
PUMP-1010,2026-04-24T12:00:00,vibration_mm_s,4.11
PUMP-1010,2026-04-24T12:00:00,temperature_c,66.48
PUMP-1010,2026-04-24T12:00:00,current_a,11.59
PUMP-1010,2026-04-24T12:00:00,pressure_bar,3.1
PUMP-1010,2026-04-24T12:00:00,load_pct,71.45
PUMP-1001,2026-04-24T18:00:00,vibration_mm_s,3.46
PUMP-1001,2026-04-24T18:00:00,temperature_c,71.07
PUMP-1001,2026-04-24T18:00:00,current_a,10.53
PUMP-1001,2026-04-24T18:00:00,pressure_bar,2.92
PUMP-1001,2026-04-24T18:00:00,load_pct,69.89
PUMP-1002,2026-04-24T18:00:00,vibration_mm_s,3.42
PUMP-1002,2026-04-24T18:00:00,temperature_c,65.31
PUMP-1002,2026-04-24T18:00:00,current_a,11.03
PUMP-1002,2026-04-24T18:00:00,pressure_bar,2.86
PUMP-1002,2026-04-24T18:00:00,load_pct,68.56
PUMP-1003,2026-04-24T18:00:00,vibration_mm_s,2.86
PUMP-1003,2026-04-24T18:00:00,temperature_c,67.2
PUMP-1003,2026-04-24T18:00:00,current_a,11.1
PUMP-1003,2026-04-24T18:00:00,pressure_bar,2.79
PUMP-1003,2026-04-24T18:00:00,load_pct,75.75
PUMP-1004,2026-04-24T18:00:00,vibration_mm_s,3.59
PUMP-1004,2026-04-24T18:00:00,temperature_c,66.66
PUMP-1004,2026-04-24T18:00:00,current_a,10.81
PUMP-1004,2026-04-24T18:00:00,pressure_bar,2.93
PUMP-1004,2026-04-24T18:00:00,load_pct,72.27
PUMP-1005,2026-04-24T18:00:00,vibration_mm_s,3.03
PUMP-1005,2026-04-24T18:00:00,temperature_c,66.72
PUMP-1005,2026-04-24T18:00:00,current_a,10.87
PUMP-1005,2026-04-24T18:00:00,pressure_bar,2.88
PUMP-1005,2026-04-24T18:00:00,load_pct,74.98
PUMP-1006,2026-04-24T18:00:00,vibration_mm_s,3.06
PUMP-1006,2026-04-24T18:00:00,temperature_c,67.48
PUMP-1006,2026-04-24T18:00:00,current_a,10.64
PUMP-1006,2026-04-24T18:00:00,pressure_bar,3.17
PUMP-1006,2026-04-24T18:00:00,load_pct,71.61
PUMP-1007,2026-04-24T18:00:00,vibration_mm_s,3.55
PUMP-1007,2026-04-24T18:00:00,temperature_c,67.16
PUMP-1007,2026-04-24T18:00:00,current_a,11.39
PUMP-1007,2026-04-24T18:00:00,pressure_bar,2.99
PUMP-1007,2026-04-24T18:00:00,load_pct,77.5
PUMP-1008,2026-04-24T18:00:00,vibration_mm_s,3.58
PUMP-1008,2026-04-24T18:00:00,temperature_c,68.83
PUMP-1008,2026-04-24T18:00:00,current_a,10.76
PUMP-1008,2026-04-24T18:00:00,pressure_bar,2.98
PUMP-1008,2026-04-24T18:00:00,load_pct,79.84
PUMP-1009,2026-04-24T18:00:00,vibration_mm_s,3.61
PUMP-1009,2026-04-24T18:00:00,temperature_c,64.86
PUMP-1009,2026-04-24T18:00:00,current_a,11.22
PUMP-1009,2026-04-24T18:00:00,pressure_bar,3.05
PUMP-1009,2026-04-24T18:00:00,load_pct,74.02
PUMP-1010,2026-04-24T18:00:00,vibration_mm_s,4.08
PUMP-1010,2026-04-24T18:00:00,temperature_c,66.83
PUMP-1010,2026-04-24T18:00:00,current_a,11.14
PUMP-1010,2026-04-24T18:00:00,pressure_bar,2.97
PUMP-1010,2026-04-24T18:00:00,load_pct,70.44
PUMP-1001,2026-04-25T00:00:00,vibration_mm_s,3.39
PUMP-1001,2026-04-25T00:00:00,temperature_c,70
PUMP-1001,2026-04-25T00:00:00,current_a,9.95
PUMP-1001,2026-04-25T00:00:00,pressure_bar,2.88
PUMP-1001,2026-04-25T00:00:00,load_pct,67.36
PUMP-1002,2026-04-25T00:00:00,vibration_mm_s,3.37
PUMP-1002,2026-04-25T00:00:00,temperature_c,66.15
PUMP-1002,2026-04-25T00:00:00,current_a,10.6
PUMP-1002,2026-04-25T00:00:00,pressure_bar,3.02
PUMP-1002,2026-04-25T00:00:00,load_pct,71.21
PUMP-1003,2026-04-25T00:00:00,vibration_mm_s,3
PUMP-1003,2026-04-25T00:00:00,temperature_c,67.52
PUMP-1003,2026-04-25T00:00:00,current_a,11.38
PUMP-1003,2026-04-25T00:00:00,pressure_bar,3.01
PUMP-1003,2026-04-25T00:00:00,load_pct,72.84
PUMP-1004,2026-04-25T00:00:00,vibration_mm_s,3.47
PUMP-1004,2026-04-25T00:00:00,temperature_c,65.74
PUMP-1004,2026-04-25T00:00:00,current_a,10.67
PUMP-1004,2026-04-25T00:00:00,pressure_bar,2.76
PUMP-1004,2026-04-25T00:00:00,load_pct,75.98
PUMP-1005,2026-04-25T00:00:00,vibration_mm_s,3.28
PUMP-1005,2026-04-25T00:00:00,temperature_c,66.2
PUMP-1005,2026-04-25T00:00:00,current_a,11.01
PUMP-1005,2026-04-25T00:00:00,pressure_bar,2.93
PUMP-1005,2026-04-25T00:00:00,load_pct,72.44
PUMP-1006,2026-04-25T00:00:00,vibration_mm_s,3.32
PUMP-1006,2026-04-25T00:00:00,temperature_c,67.49
PUMP-1006,2026-04-25T00:00:00,current_a,10.81
PUMP-1006,2026-04-25T00:00:00,pressure_bar,2.88
PUMP-1006,2026-04-25T00:00:00,load_pct,72.59
PUMP-1007,2026-04-25T00:00:00,vibration_mm_s,3.6
PUMP-1007,2026-04-25T00:00:00,temperature_c,69.24
PUMP-1007,2026-04-25T00:00:00,current_a,11.38
PUMP-1007,2026-04-25T00:00:00,pressure_bar,3.04
PUMP-1007,2026-04-25T00:00:00,load_pct,72.64
PUMP-1008,2026-04-25T00:00:00,vibration_mm_s,3.42
PUMP-1008,2026-04-25T00:00:00,temperature_c,68.76
PUMP-1008,2026-04-25T00:00:00,current_a,10.63
PUMP-1008,2026-04-25T00:00:00,pressure_bar,3.13
PUMP-1008,2026-04-25T00:00:00,load_pct,80.36
PUMP-1009,2026-04-25T00:00:00,vibration_mm_s,3.73
PUMP-1009,2026-04-25T00:00:00,temperature_c,65.56
PUMP-1009,2026-04-25T00:00:00,current_a,10.9
PUMP-1009,2026-04-25T00:00:00,pressure_bar,2.96
PUMP-1009,2026-04-25T00:00:00,load_pct,71.29
PUMP-1010,2026-04-25T00:00:00,vibration_mm_s,3.99
PUMP-1010,2026-04-25T00:00:00,temperature_c,64.6
PUMP-1010,2026-04-25T00:00:00,current_a,10.97
PUMP-1010,2026-04-25T00:00:00,pressure_bar,3.11
PUMP-1010,2026-04-25T00:00:00,load_pct,72.36
PUMP-1001,2026-04-25T06:00:00,vibration_mm_s,3.66
PUMP-1001,2026-04-25T06:00:00,temperature_c,70.57
PUMP-1001,2026-04-25T06:00:00,current_a,10.29
PUMP-1001,2026-04-25T06:00:00,pressure_bar,2.92
PUMP-1001,2026-04-25T06:00:00,load_pct,72.39
PUMP-1002,2026-04-25T06:00:00,vibration_mm_s,3.79
PUMP-1002,2026-04-25T06:00:00,temperature_c,66.53
PUMP-1002,2026-04-25T06:00:00,current_a,11.23
PUMP-1002,2026-04-25T06:00:00,pressure_bar,3.07
PUMP-1002,2026-04-25T06:00:00,load_pct,72.85
PUMP-1003,2026-04-25T06:00:00,vibration_mm_s,2.84
PUMP-1003,2026-04-25T06:00:00,temperature_c,67.71
PUMP-1003,2026-04-25T06:00:00,current_a,11.53
PUMP-1003,2026-04-25T06:00:00,pressure_bar,3.05
PUMP-1003,2026-04-25T06:00:00,load_pct,72.3
PUMP-1004,2026-04-25T06:00:00,vibration_mm_s,3.41
PUMP-1004,2026-04-25T06:00:00,temperature_c,66.2
PUMP-1004,2026-04-25T06:00:00,current_a,11.05
PUMP-1004,2026-04-25T06:00:00,pressure_bar,2.97
PUMP-1004,2026-04-25T06:00:00,load_pct,72.62
PUMP-1005,2026-04-25T06:00:00,vibration_mm_s,2.96
PUMP-1005,2026-04-25T06:00:00,temperature_c,67.39
PUMP-1005,2026-04-25T06:00:00,current_a,11.43
PUMP-1005,2026-04-25T06:00:00,pressure_bar,2.88
PUMP-1005,2026-04-25T06:00:00,load_pct,73.41
PUMP-1006,2026-04-25T06:00:00,vibration_mm_s,3.4
PUMP-1006,2026-04-25T06:00:00,temperature_c,68.53
PUMP-1006,2026-04-25T06:00:00,current_a,11.25
PUMP-1006,2026-04-25T06:00:00,pressure_bar,3.1
PUMP-1006,2026-04-25T06:00:00,load_pct,77.57
PUMP-1007,2026-04-25T06:00:00,vibration_mm_s,3.42
PUMP-1007,2026-04-25T06:00:00,temperature_c,67.58
PUMP-1007,2026-04-25T06:00:00,current_a,11.18
PUMP-1007,2026-04-25T06:00:00,pressure_bar,3.09
PUMP-1007,2026-04-25T06:00:00,load_pct,74.18
PUMP-1008,2026-04-25T06:00:00,vibration_mm_s,3.54
PUMP-1008,2026-04-25T06:00:00,temperature_c,67.14
PUMP-1008,2026-04-25T06:00:00,current_a,10.63
PUMP-1008,2026-04-25T06:00:00,pressure_bar,3.24
PUMP-1008,2026-04-25T06:00:00,load_pct,81.15
PUMP-1009,2026-04-25T06:00:00,vibration_mm_s,3.55
PUMP-1009,2026-04-25T06:00:00,temperature_c,65.59
PUMP-1009,2026-04-25T06:00:00,current_a,11.07
PUMP-1009,2026-04-25T06:00:00,pressure_bar,3.19
PUMP-1009,2026-04-25T06:00:00,load_pct,73.92
PUMP-1010,2026-04-25T06:00:00,vibration_mm_s,4.12
PUMP-1010,2026-04-25T06:00:00,temperature_c,67.46
PUMP-1010,2026-04-25T06:00:00,current_a,11.67
PUMP-1010,2026-04-25T06:00:00,pressure_bar,3.31
PUMP-1010,2026-04-25T06:00:00,load_pct,74.65
PUMP-1001,2026-04-25T12:00:00,vibration_mm_s,3.79
PUMP-1001,2026-04-25T12:00:00,temperature_c,72.21
PUMP-1001,2026-04-25T12:00:00,current_a,10.8
PUMP-1001,2026-04-25T12:00:00,pressure_bar,2.87
PUMP-1001,2026-04-25T12:00:00,load_pct,73.22
PUMP-1002,2026-04-25T12:00:00,vibration_mm_s,3.56
PUMP-1002,2026-04-25T12:00:00,temperature_c,65.27
PUMP-1002,2026-04-25T12:00:00,current_a,11.16
PUMP-1002,2026-04-25T12:00:00,pressure_bar,2.98
PUMP-1002,2026-04-25T12:00:00,load_pct,76.41
PUMP-1003,2026-04-25T12:00:00,vibration_mm_s,2.98
PUMP-1003,2026-04-25T12:00:00,temperature_c,68.15
PUMP-1003,2026-04-25T12:00:00,current_a,11.61
PUMP-1003,2026-04-25T12:00:00,pressure_bar,2.96
PUMP-1003,2026-04-25T12:00:00,load_pct,77.05
PUMP-1004,2026-04-25T12:00:00,vibration_mm_s,3.33
PUMP-1004,2026-04-25T12:00:00,temperature_c,66.94
PUMP-1004,2026-04-25T12:00:00,current_a,10.99
PUMP-1004,2026-04-25T12:00:00,pressure_bar,2.95
PUMP-1004,2026-04-25T12:00:00,load_pct,76.94
PUMP-1005,2026-04-25T12:00:00,vibration_mm_s,3.28
PUMP-1005,2026-04-25T12:00:00,temperature_c,67.34
PUMP-1005,2026-04-25T12:00:00,current_a,11.09
PUMP-1005,2026-04-25T12:00:00,pressure_bar,2.98
PUMP-1005,2026-04-25T12:00:00,load_pct,78.23
PUMP-1006,2026-04-25T12:00:00,vibration_mm_s,3.1
PUMP-1006,2026-04-25T12:00:00,temperature_c,68.98
PUMP-1006,2026-04-25T12:00:00,current_a,10.59
PUMP-1006,2026-04-25T12:00:00,pressure_bar,3.24
PUMP-1006,2026-04-25T12:00:00,load_pct,72.85
PUMP-1007,2026-04-25T12:00:00,vibration_mm_s,3.48
PUMP-1007,2026-04-25T12:00:00,temperature_c,70.24
PUMP-1007,2026-04-25T12:00:00,current_a,11.72
PUMP-1007,2026-04-25T12:00:00,pressure_bar,2.91
PUMP-1007,2026-04-25T12:00:00,load_pct,81.01
PUMP-1008,2026-04-25T12:00:00,vibration_mm_s,3.69
PUMP-1008,2026-04-25T12:00:00,temperature_c,70.51
PUMP-1008,2026-04-25T12:00:00,current_a,11.12
PUMP-1008,2026-04-25T12:00:00,pressure_bar,3
PUMP-1008,2026-04-25T12:00:00,load_pct,80.46
PUMP-1009,2026-04-25T12:00:00,vibration_mm_s,3.71
PUMP-1009,2026-04-25T12:00:00,temperature_c,64.67
PUMP-1009,2026-04-25T12:00:00,current_a,11.44
PUMP-1009,2026-04-25T12:00:00,pressure_bar,3.14
PUMP-1009,2026-04-25T12:00:00,load_pct,74.97
PUMP-1010,2026-04-25T12:00:00,vibration_mm_s,3.83
PUMP-1010,2026-04-25T12:00:00,temperature_c,65.69
PUMP-1010,2026-04-25T12:00:00,current_a,11.35
PUMP-1010,2026-04-25T12:00:00,pressure_bar,3.25
PUMP-1010,2026-04-25T12:00:00,load_pct,76.7
PUMP-1001,2026-04-25T18:00:00,vibration_mm_s,3.52
PUMP-1001,2026-04-25T18:00:00,temperature_c,70.77
PUMP-1001,2026-04-25T18:00:00,current_a,9.92
PUMP-1001,2026-04-25T18:00:00,pressure_bar,2.79
PUMP-1001,2026-04-25T18:00:00,load_pct,68.79
PUMP-1002,2026-04-25T18:00:00,vibration_mm_s,3.62
PUMP-1002,2026-04-25T18:00:00,temperature_c,65.51
PUMP-1002,2026-04-25T18:00:00,current_a,11.29
PUMP-1002,2026-04-25T18:00:00,pressure_bar,2.92
PUMP-1002,2026-04-25T18:00:00,load_pct,70.25
PUMP-1003,2026-04-25T18:00:00,vibration_mm_s,2.98
PUMP-1003,2026-04-25T18:00:00,temperature_c,66.88
PUMP-1003,2026-04-25T18:00:00,current_a,11.15
PUMP-1003,2026-04-25T18:00:00,pressure_bar,2.82
PUMP-1003,2026-04-25T18:00:00,load_pct,75.56
PUMP-1004,2026-04-25T18:00:00,vibration_mm_s,3.32
PUMP-1004,2026-04-25T18:00:00,temperature_c,66.31
PUMP-1004,2026-04-25T18:00:00,current_a,10.48
PUMP-1004,2026-04-25T18:00:00,pressure_bar,2.83
PUMP-1004,2026-04-25T18:00:00,load_pct,73.99
PUMP-1005,2026-04-25T18:00:00,vibration_mm_s,3.32
PUMP-1005,2026-04-25T18:00:00,temperature_c,67.47
PUMP-1005,2026-04-25T18:00:00,current_a,11.15
PUMP-1005,2026-04-25T18:00:00,pressure_bar,3.04
PUMP-1005,2026-04-25T18:00:00,load_pct,77.18
PUMP-1006,2026-04-25T18:00:00,vibration_mm_s,3.35
PUMP-1006,2026-04-25T18:00:00,temperature_c,70.46
PUMP-1006,2026-04-25T18:00:00,current_a,10.4
PUMP-1006,2026-04-25T18:00:00,pressure_bar,2.97
PUMP-1006,2026-04-25T18:00:00,load_pct,72.99
PUMP-1007,2026-04-25T18:00:00,vibration_mm_s,3.7
PUMP-1007,2026-04-25T18:00:00,temperature_c,67.56
PUMP-1007,2026-04-25T18:00:00,current_a,11.05
PUMP-1007,2026-04-25T18:00:00,pressure_bar,2.84
PUMP-1007,2026-04-25T18:00:00,load_pct,78.12
PUMP-1008,2026-04-25T18:00:00,vibration_mm_s,3.67
PUMP-1008,2026-04-25T18:00:00,temperature_c,69.3
PUMP-1008,2026-04-25T18:00:00,current_a,10.54
PUMP-1008,2026-04-25T18:00:00,pressure_bar,3.14
PUMP-1008,2026-04-25T18:00:00,load_pct,78.68
PUMP-1009,2026-04-25T18:00:00,vibration_mm_s,3.66
PUMP-1009,2026-04-25T18:00:00,temperature_c,65.35
PUMP-1009,2026-04-25T18:00:00,current_a,11.15
PUMP-1009,2026-04-25T18:00:00,pressure_bar,2.96
PUMP-1009,2026-04-25T18:00:00,load_pct,74.78
PUMP-1010,2026-04-25T18:00:00,vibration_mm_s,4.07
PUMP-1010,2026-04-25T18:00:00,temperature_c,65.65
PUMP-1010,2026-04-25T18:00:00,current_a,11.41
PUMP-1010,2026-04-25T18:00:00,pressure_bar,3.03
PUMP-1010,2026-04-25T18:00:00,load_pct,71.26
PUMP-1001,2026-04-26T00:00:00,vibration_mm_s,3.78
PUMP-1001,2026-04-26T00:00:00,temperature_c,70.99
PUMP-1001,2026-04-26T00:00:00,current_a,9.94
PUMP-1001,2026-04-26T00:00:00,pressure_bar,2.86
PUMP-1001,2026-04-26T00:00:00,load_pct,71.2
PUMP-1002,2026-04-26T00:00:00,vibration_mm_s,3.42
PUMP-1002,2026-04-26T00:00:00,temperature_c,64.17
PUMP-1002,2026-04-26T00:00:00,current_a,10.52
PUMP-1002,2026-04-26T00:00:00,pressure_bar,3.05
PUMP-1002,2026-04-26T00:00:00,load_pct,73.52
PUMP-1003,2026-04-26T00:00:00,vibration_mm_s,3.06
PUMP-1003,2026-04-26T00:00:00,temperature_c,66.47
PUMP-1003,2026-04-26T00:00:00,current_a,11.8
PUMP-1003,2026-04-26T00:00:00,pressure_bar,2.92
PUMP-1003,2026-04-26T00:00:00,load_pct,76.46
PUMP-1004,2026-04-26T00:00:00,vibration_mm_s,3.54
PUMP-1004,2026-04-26T00:00:00,temperature_c,65.78
PUMP-1004,2026-04-26T00:00:00,current_a,10.72
PUMP-1004,2026-04-26T00:00:00,pressure_bar,2.88
PUMP-1004,2026-04-26T00:00:00,load_pct,73
PUMP-1005,2026-04-26T00:00:00,vibration_mm_s,3.13
PUMP-1005,2026-04-26T00:00:00,temperature_c,67.29
PUMP-1005,2026-04-26T00:00:00,current_a,11.23
PUMP-1005,2026-04-26T00:00:00,pressure_bar,3.1
PUMP-1005,2026-04-26T00:00:00,load_pct,75.59
PUMP-1006,2026-04-26T00:00:00,vibration_mm_s,3.08
PUMP-1006,2026-04-26T00:00:00,temperature_c,67.42
PUMP-1006,2026-04-26T00:00:00,current_a,11.11
PUMP-1006,2026-04-26T00:00:00,pressure_bar,3.17
PUMP-1006,2026-04-26T00:00:00,load_pct,75.76
PUMP-1007,2026-04-26T00:00:00,vibration_mm_s,3.65
PUMP-1007,2026-04-26T00:00:00,temperature_c,69.21
PUMP-1007,2026-04-26T00:00:00,current_a,10.69
PUMP-1007,2026-04-26T00:00:00,pressure_bar,2.8
PUMP-1007,2026-04-26T00:00:00,load_pct,74.31
PUMP-1008,2026-04-26T00:00:00,vibration_mm_s,3.47
PUMP-1008,2026-04-26T00:00:00,temperature_c,68.01
PUMP-1008,2026-04-26T00:00:00,current_a,10.89
PUMP-1008,2026-04-26T00:00:00,pressure_bar,3.12
PUMP-1008,2026-04-26T00:00:00,load_pct,76.94
PUMP-1009,2026-04-26T00:00:00,vibration_mm_s,3.61
PUMP-1009,2026-04-26T00:00:00,temperature_c,65.68
PUMP-1009,2026-04-26T00:00:00,current_a,11.2
PUMP-1009,2026-04-26T00:00:00,pressure_bar,3.02
PUMP-1009,2026-04-26T00:00:00,load_pct,75.56
PUMP-1010,2026-04-26T00:00:00,vibration_mm_s,3.99
PUMP-1010,2026-04-26T00:00:00,temperature_c,64.12
PUMP-1010,2026-04-26T00:00:00,current_a,11
PUMP-1010,2026-04-26T00:00:00,pressure_bar,2.96
PUMP-1010,2026-04-26T00:00:00,load_pct,71.66
PUMP-1001,2026-04-26T06:00:00,vibration_mm_s,3.52
PUMP-1001,2026-04-26T06:00:00,temperature_c,71.18
PUMP-1001,2026-04-26T06:00:00,current_a,10.66
PUMP-1001,2026-04-26T06:00:00,pressure_bar,2.84
PUMP-1001,2026-04-26T06:00:00,load_pct,71.31
PUMP-1002,2026-04-26T06:00:00,vibration_mm_s,3.5
PUMP-1002,2026-04-26T06:00:00,temperature_c,65
PUMP-1002,2026-04-26T06:00:00,current_a,10.66
PUMP-1002,2026-04-26T06:00:00,pressure_bar,3.14
PUMP-1002,2026-04-26T06:00:00,load_pct,74.3
PUMP-1003,2026-04-26T06:00:00,vibration_mm_s,2.92
PUMP-1003,2026-04-26T06:00:00,temperature_c,68.19
PUMP-1003,2026-04-26T06:00:00,current_a,11.26
PUMP-1003,2026-04-26T06:00:00,pressure_bar,2.92
PUMP-1003,2026-04-26T06:00:00,load_pct,77.31
PUMP-1004,2026-04-26T06:00:00,vibration_mm_s,3.3
PUMP-1004,2026-04-26T06:00:00,temperature_c,66.14
PUMP-1004,2026-04-26T06:00:00,current_a,11.35
PUMP-1004,2026-04-26T06:00:00,pressure_bar,2.8
PUMP-1004,2026-04-26T06:00:00,load_pct,73.23
PUMP-1005,2026-04-26T06:00:00,vibration_mm_s,3.37
PUMP-1005,2026-04-26T06:00:00,temperature_c,69.22
PUMP-1005,2026-04-26T06:00:00,current_a,11.35
PUMP-1005,2026-04-26T06:00:00,pressure_bar,2.85
PUMP-1005,2026-04-26T06:00:00,load_pct,76.11
PUMP-1006,2026-04-26T06:00:00,vibration_mm_s,3.3
PUMP-1006,2026-04-26T06:00:00,temperature_c,68.26
PUMP-1006,2026-04-26T06:00:00,current_a,11.36
PUMP-1006,2026-04-26T06:00:00,pressure_bar,2.94
PUMP-1006,2026-04-26T06:00:00,load_pct,75.46
PUMP-1007,2026-04-26T06:00:00,vibration_mm_s,3.7
PUMP-1007,2026-04-26T06:00:00,temperature_c,70.08
PUMP-1007,2026-04-26T06:00:00,current_a,11.4
PUMP-1007,2026-04-26T06:00:00,pressure_bar,3.11
PUMP-1007,2026-04-26T06:00:00,load_pct,75.13
PUMP-1008,2026-04-26T06:00:00,vibration_mm_s,3.5
PUMP-1008,2026-04-26T06:00:00,temperature_c,69.9
